-3.512939642059038, 0.2813063869194939, -0.00033367948490836685
-3.5128490816633366, 0.2811930626464973, -0.0003340682029001063
-3.5127589267934383, 0.281078757399772, -0.00033443561360851914
-3.512669124409971, 0.2809634649433456, -0.00033478284123461544
-3.5125796220260916, 0.28084718003702186, -0.0003351110157398529
-3.5124903677388306, 0.28072989840587415, -0.00033542127135494093
-3.5124013102572236, 0.28061161670964146, -0.00033571474523863554
-3.512312398927395, 0.28049233251214667, -0.00033599257628241785
-3.5122235837547615, 0.2803720442508529, -0.0003362559040506752
-3.512134815423533, 0.28025075120666143, -0.00033650586784866876
-3.5120460453136713, 0.280128453474042, -0.00033674360591001706
-3.5119572255155065, 0.2800051519315764, -0.00033697025469558994
-3.511868308842153, 0.27988084821299, -0.0003371869482934886
-3.5117792488398996, 0.2797555446787328, -0.0003373948179135611
-3.5116899997967654, 0.27962924438816855, -0.0003375949914634635
-3.51160051674934, 0.2795019510724101, -0.0003377885932012714
-3.511510755488095, 0.2793736691078548, -0.0003379767434535941
-3.5114206725613095, 0.2792444034904384, -0.0003381605583907543
-3.5113302252777565, 0.2791141598106423, -0.0003383411498492639
-3.511239371708296, 0.2789829442292772, -0.0003385196251945999
-3.5111480706864993, 0.2788507634540472, -0.00033869708721478986
-3.5110562818084556, 0.2787176247169204, -0.0003388746340351467
-3.5109639654318667, 0.27858353575230166, -0.0003390533590494904
-3.51087108267457, 0.27844850477601135, -0.00033923435085486675
-3.5107775954125864, 0.2783125404650766, -0.0003394186931853227
-3.5106834662778192, 0.27817565193832094, -0.0003396074648361891
-3.5105886586555073, 0.27803784873775556, -0.0003398017395700448
-3.5104931366815193, 0.2778991408107527, -0.00034000258599831135
-3.5103968652396222, 0.2777595384929977, -0.0003402110674285974
-3.5102998099587643, 0.27761905249220564, -0.0003404282416746285
-3.510201937210523, 0.27747769387257926, -0.00034065516081632774
-3.5101032141067496, 0.2773354740400037, -0.00034089287090804943
-3.5100036084975366, 0.2771924047279473, -0.0003411424116239181
