0.9097183028286808, 4.533238709440886, -7.258151378403133e-05
0.9196603685467563, 4.532756475656536, -7.258199869086823e-05
0.9296024137683538, 4.532273873678658, -7.25824836786404e-05
0.9395444384798087, 4.531790903506317, -7.258296874679271e-05
0.9494864426674567, 4.531307565138592, -7.258345389604681e-05
0.959428426317633, 4.530823858574546, -7.258393912568106e-05
0.9693703894166731, 4.530339783813249, -7.258442443619506e-05
0.9793123319509118, 4.52985534085377, -7.25849098275888e-05
0.9892542539066846, 4.529370529695183, -7.258539529969577e-05
0.9991961552703262, 4.528885350336554, -7.25858808522939e-05
1.009138036028171, 4.528399802776951, -7.258636648577177e-05
1.019079896166553, 4.527913887015441, -7.258685219996286e-05
1.0290217356718072, 4.52742760305109, -7.258733799508921e-05
1.0389635545302665, 4.52694095088297, -7.258782387076224e-05
1.0489053527282657, 4.526453930510144, -7.258830982714848e-05
1.0588471302521383, 4.52596654193168, -7.258879586430345e-05
1.0687888870882178, 4.525478785146644, -7.258928198233816e-05
1.0787306232228369, 4.524990660154104, -7.258976818097507e-05
1.0886723386423276, 4.524502166953119, -7.25902544603807e-05
1.098614033333024, 4.524013305542764, -7.259074082055506e-05
1.1085557072812589, 4.523524075922099, -7.259122726144263e-05
1.1184973604733637, 4.523034478090185, -7.259171378326545e-05
1.1284389928956708, 4.52254451204609, -7.259220038557945e-05
1.1383806045345126, 4.522054177788876, -7.259268706871769e-05
1.1483221953762206, 4.52156347531761, -7.259317383279118e-05
1.1582637654071266, 4.521072404631353, -7.259366067735584e-05
1.1682053146135614, 4.520580965729165, -7.259414760291127e-05
1.178146842981857, 4.520089158610113, -7.25946346090689e-05
1.1880883504983442, 4.519596983273257, -7.259512169610627e-05
1.1980298371493534, 4.519104439717658, -7.259560886374583e-05
1.2079713029212156, 4.51861152794238, -7.259609611237616e-05
1.2179127478002605, 4.5181182479464805, -7.259658344160869e-05
1.227854171772819, 4.517624599729024, -7.259707085149891e-05
1.237795574825222, 4.51713058328907, -7.259755834243542e-05
1.247736956943798, 4.516636198625674, -7.259804591402963e-05
1.2576783181148763, 4.516141445737901, -7.259853356633705e-05
1.267619658324787, 4.515646324624808, -7.25990212994132e-05
1.2775609775598595, 4.515150835285455, -7.259950911331359e-05
1.2875022758064223, 4.5146549777189, -7.25999970079827e-05
1.2974435530508044, 4.5141587519241995, -7.260048498347604e-05
1.3073848092793343, 4.513662157900418, -7.260097303979363e-05
1.3173260444783408, 4.513165195646606, -7.260146117665789e-05
1.3272672586341512, 4.512667865161824, -7.260194939445741e-05
1.3372084517330949, 4.512170166445128, -7.260243769302566e-05
1.3471496237614988, 4.5116720994955735, -7.260292607236263e-05
1.3570907747056908, 4.511173664312219, -7.260341453257935e-05
1.3670319045519974, 4.510674860894116, -7.260390307356479e-05
1.3769730132867477, 4.510175689240325, -7.260439169509691e-05
1.3869141008962667, 4.509676149349901, -7.260488039773083e-05
1.3968551673668828, 4.509176241221894, -7.260536918096694e-05
1.4067962126849212, 4.508675964855369, -7.26058580450828e-05
1.416737236836709, 4.50817532024937, -7.260634698985635e-05
1.4266782398085722, 4.507674307402951, -7.260683601545415e-05
1.4366192215868379, 4.507172926315171, -7.260732512204271e-05
1.4465601821578307, 4.506671176985076, -7.260781430928898e-05
1.4565011215078763, 4.506169059411728, -7.260830357735948e-05
1.4664420396233, 4.505666573594173, -7.260879292630973e-05
1.4763829364904273, 4.505163719531457, -7.260928235586217e-05
1.486323812095584, 4.504660497222645, -7.260977186640538e-05
1.4962646664250936, 4.5041569066667835, -7.26102614576618e-05
1.50620549946528, 4.503652947862919, -7.261075112963145e-05
1.5161463112024702, 4.503148620810105, -7.261124088264737e-05
1.5260871016229869, 4.502643925507395, -7.261173071632099e-05
1.5360278707131534, 4.502138861953835, -7.261222063081885e-05
1.5459686184592945, 4.501633430148479, -7.261271062608543e-05
1.555909344847734, 4.501127630090368, -7.261320070217625e-05
1.5658500498647943, 4.5006214617785565, -7.261369085914682e-05
1.5757907334967993, 4.500114925212094, -7.261418109688611e-05
1.5857313957300707, 4.499608020390024, -7.261467141539413e-05
1.5956720365509325, 4.4991007473114, -7.26151618148374e-05
1.6056126559457082, 4.49859310597527, -7.261565229493838e-05
1.615553253900718, 4.498085096380675, -7.261614285597462e-05
1.6254938304022852, 4.497576718526667, -7.261663349794611e-05
1.635434385436732, 4.497067972412289, -7.261712422057531e-05
1.6453749189903792, 4.496558858036585, -7.261761502402875e-05
1.6553154310495493, 4.496049375398609, -7.261810590830642e-05
1.665255921600563, 4.495539524497403, -7.261859687340833e-05
1.675196390629742, 4.4950293053320065, -7.261908791938998e-05
1.6851368381234062, 4.494518717901469, -7.261957904630689e-05
1.6950772640678775, 4.4940077622048324, -7.262007025399253e-05
1.7050176684494753, 4.493496438241145, -7.262056154233587e-05
1.7149580512545206, 4.492984746009452, -7.262105291172549e-05
1.724898412469334, 4.492472685508789, -7.262154436182833e-05
1.734838752080235, 4.491960256738202, -7.262203589269989e-05
1.7447790700735426, 4.491447459696739, -7.26225275045067e-05
1.7547193664355771, 4.490934294383436, -7.262301919719327e-05
1.7646596411526572, 4.490420760797334, -7.262351097075959e-05
1.7745998942111025, 4.489906858937481, -7.262400282503911e-05
1.7845401255972322, 4.489392588802913, -7.262449476019839e-05
1.794480335297364, 4.488877950392671, -7.262498677623741e-05
1.8044205232978179, 4.488362943705796, -7.262547887298965e-05
