-3.2202679421139835, 4.4864614184086555
-3.2104734241708432, 4.486548937984765
-3.2006762357624967, 4.486648298711645
-3.1908819383964833, 4.48673902006009
-3.181087434882245, 4.486828181430412
-3.171290262955924, 4.486929183904954
-3.1614959806261944, 4.487021546093184
-3.151701491805378, 4.48711234784406
-3.141904336623756, 4.487214990652251
-3.132110069594012, 4.487308992267242
-3.12231559573043, 4.487401432985948
-3.112518457555474, 4.487505714714702
-3.1027242060887077, 4.487601354344361
-3.092929747445467, 4.487695432619103
-3.0831326265384456, 4.487801351856276
-3.0733383908969416, 4.487898628089449
-3.0635439477364503, 4.487994342509368
-3.0537468443579208, 4.488101897843752
-3.0439526248032673, 4.488200809270221
-3.034158197387224, 4.4882981584254
-3.0243611117970493, 4.4884073484467235
-3.014566908590128, 4.488507893657197
-3.0047724971795318, 4.488606876138658
-2.9949754296368734, 4.4887176994375855
-2.985181243037867, 4.488819877023736
-2.9753868478930205, 4.488920491423432
-2.965589798656339, 4.489032946591584
-2.955795628924732, 4.489136755146006
-2.9460012503052315, 4.48923900005684
-2.936204219632292, 4.489353085686762
-2.9264100670268696, 4.489458523802992
-2.9166157051916204, 4.489562397818812
-2.9068186933394906, 4.489678112504008
-2.8970245581183436, 4.489785178776538
-2.8872302133255525, 4.4898906804921275
-2.877433220550604, 4.490008022827044
-2.867639102971125, 4.490116715851297
-2.857844775478301, 4.490223843862392
-2.8480478020362145, 4.4903428124424165
-2.8382537023551038, 4.490453130814778
-2.8284593924190675, 4.490561883718056
-2.818662438564829, 4.490682477139527
-2.808868357038093, 4.490794419457315
-2.7990740649149695, 4.490904795850406
-2.7892771309028728, 4.4910270127106156
-2.7794830677858267, 4.49114057757211
-2.7696887937310493, 4.491252576053587
-2.7598918798147034, 4.491376414950776
-2.7500978353619736, 4.491491600955194
-2.740303579630287, 4.491605220124588
-2.730506686062608, 4.49173067965794
-2.7207126605281324, 4.491847485405458
-2.71091842337359, 4.491962723863249
-2.701121550406805, 4.4920898026329175
-2.691327544043831, 4.492208226724662
-2.681533325719803, 4.49232508307228
-2.6717364736054585, 4.492453779679361
-2.66194248666655, 4.492573820717413
-2.652148287425717, 4.4926922935572415
-2.6423514564146715, 4.492822606603787
-2.6325574891517065, 4.492944263191182
