-3.225454573996554, 4.606071889287967
-3.215509810468441, 4.606896333949321
-3.205565093611935, 4.607717889790426
-3.195619058722483, 4.608550757334914
-3.1856742358635937, 4.609374602802802
-3.175736914915702, 4.610507315477551
-3.165786541044914, 4.612037141209236
-3.1558125587955366, 4.613583586921613
-3.145848955935567, 4.614943089080315
-3.1358706033698454, 4.616236062825308
-3.1258729220949575, 4.617460929651201
-3.115873566433693, 4.618491135550298
-3.1058610494943752, 4.619425554697554
-3.0958405510723854, 4.620255020052139
-3.085813185393478, 4.620985184266758
-3.0757767703403402, 4.621628774296696
-3.065808020347218, 4.6217931851385705
-3.05586465870311, 4.621596116716282
-3.045920498650182, 4.621472004660155
-3.035973300856406, 4.621364964436417
-3.026023847007218, 4.621256915552432
-3.0160727530772276, 4.621145604901075
-3.006120363465086, 4.621031221801133
-2.996167047912467, 4.620914296232098
-2.9862133374715065, 4.620795341417786
-2.9762592545881237, 4.62067478434881
-2.9663048713976243, 4.62055298687617
-2.956350247961392, 4.620430251058793
-2.9463954313540253, 4.620306828336955
-2.9364404585532444, 4.620182927652753
-2.9264853587801554, 4.620058722388407
-2.9165301552615, 4.6199343562614175
-2.9065748665584956, 4.619809948301275
-2.8966195075757937, 4.61968559702807
-2.8866640903334306, 4.619561383946832
-2.8767086245619877, 4.619437376460802
-2.8667531181649304, 4.619313630294945
-2.8567975775803847, 4.619190191508741
-2.8468420080661208, 4.619067098165732
-2.8368864139254986, 4.618944381717067
-2.826930798687573, 4.618822068147206
-2.8169751652514425, 4.618700178922142
-2.807019516002427, 4.618578731773798
-2.797063852905939, 4.618457741348734
-2.7871081775836313, 4.6183372197444
-2.7771524913752854, 4.618217176952436
-2.7671967953892977, 4.618097621224978
-2.7572410905439164, 4.617978559377357
-2.747285377600988, 4.617859997038156
-2.7373296571936363, 4.6177419388558185
-2.7273739298489623, 4.61762438866929
-2.7174181960067103, 4.617507349649004
-2.7074624560346123, 4.617390824413276
-2.6975067102410195, 4.617274815124473
-2.6875509588853017, 4.617159323568446
-2.67759520218641, 4.617044351220098
-2.6676394403299573, 4.616929899297564
-2.657683673474028, 4.6168159688069315
-2.6477279017539828, 4.616702560579195
-2.6377721252864355, 4.616589675300743
-2.6278163441725075, 4.616477313538575
-2.6178605585005377, 4.616365475761075
-2.6079047683483094, 4.616254162355212
-2.5979489737848853, 4.61614337364072
-2.587993174872128, 4.616033109881813
-2.5780373716659555, 4.615923371296856
-2.5680815642173775, 4.615814158066355
-2.5581257525733454, 4.615705470339555
-2.5481699367774633, 4.615597308239888
-2.5382141168705696, 4.615489671869457
-2.528258292891217, 4.615382561312778
-2.5183024648760757, 4.615275976639818
-2.5083466328602455, 4.6151699179085455
-2.498390796877554, 4.61506438516702
-2.4884349569607562, 4.614959378455113
-2.478479113141735, 4.614854897805935
-2.468523265451641, 4.614750943247019
-2.4585674139210334, 4.61464751480129
-2.4486115585799704, 4.61454461248787
-2.438655699458108, 4.6144422363227315
-2.428699836584757, 4.614340386319251
-2.418743969988956, 4.614239062488667
